hashed_maid,lat,lon,list_poi_name,list_unique_geo_behaviour,many_geo_behaviour
e1438d8963458536f4dfd857a6eda2093bba9189563b35c7c1a510cbe1c061a5,-8.2471,114.3878,[],[],[]
614e566a9da8580324c287a8b8c59dd20db175d09fba6d6db59d99483e9e8fa1,-6.5945,106.789,"['Toko Jam Eterna', 'Sangrilla', 'Padang Rumah Makan', 'Apotek Kimia Farma', 'Pesona Lovebird Merdeka', 'Bintang terang', 'Gema Musika', 'Kids 2001', 'Kimia Farma', 'KIMIA FARMA MERDEKA', 'Elegance', 'Timur Jaya', 'Merdeka karpet', 'Wisma Batik', 'Sri Sura', 'Naga Makmur', 'Toko Mas Indah', 'Toko Mas Jaya', 'Toko Mas Murni Warna', 'Toko Mas Subur', 'Alfamart', 'Modern', 'Toko Baru', 'Toko sepeda', 'BASO LANGEN SUKO', 'Bata', 'Laboratorium Klinik Kimia Farma']","['In-market Electronics Buyer', 'In-market Furniture Buyer', 'Auto Modification Enthusiasts', 'Foodies', 'Beauty Enthusiasts', 'Frequent Fast Food Diners', 'Frequent Pizza Restaurant Visitors', 'Frequent Gym Goers', 'In-Market Insurance Buyers', 'Affluent Consumers', 'Commuters', 'Health Enthusiasts', 'Working Parents', 'Shopaholics', 'In-market Property Buyers', 'Home Movers', 'In-Market Academic Services', 'Frequent Supermarket Shoppers', 'Job Seekers', 'DIY Enthusiasts', 'Frequent Mall Shoppers', 'Jewelry Enthusiasts', 'Frequent Pharmacy shoppers', 'Beer Enthusiasts', 'In-Market Wedding Planning', 'Frequent Luxury Shopper', 'New Home Buyer', 'In-Market Appliance Shoppers', 'Tourist Diners', 'New Parents', 'Business Class Travellers']","['New Home Buyer', 'Home Movers', 'Frequent Luxury Shopper', 'In-market Furniture Buyer', 'In-Market Academic Services']"
b53a2b359d04f57f8f3891445c50e4f8dddd0d274af036f6c7bcd1b906034866,4.1343,96.1249,[],[],[]
6f2c0c9bfd6314163c231a4427d34ccec6de86e68d319d3d0d47fd784e6fc628,-6.9217,107.6071,"['Bri 1', 'Parkir Basement', 'Rollink', 'Washita Karya PT', 'Bank Mandiri Tbk PT Persero Asia Afrika Utara', 'Bank Rakyat Indonesia', 'Bank Rakyat Indonesia PT Persero Asia Afrika', 'Boseh registration booth', 'Ewka Music', 'Masjid Agung Raya Bandung', 'Alun- Alun Bandung', 'Alun-alun Selatan', 'Alun-alun utara']","['In-market Furniture Buyer', 'Auto Modification Enthusiasts', 'Parents', 'Frequent Gym Goers', 'In-Market Insurance Buyers', 'Affluent Consumers', 'Health Enthusiasts', 'Working Parents', 'In-Market Travel', 'In-market Property Buyers', 'Leisure Travellers', 'Home Movers', 'In-Market Academic Services', 'Job Seekers', 'Frequent Mall Shoppers', 'Frequent Local Mass Transit Traveler', 'In-Market Personal Loans', 'Tour Enthusiasts', 'Sports Enthusiasts', 'Frequent Luxury Shopper', 'New Home Buyer', 'Tourist Diners']","['Home Movers', 'In-Market Travel', 'In-Market Academic Services', 'Job Seekers', 'New Home Buyer']"
7cf468f43f553ef881685f4f5f1720fdcfb283887e84fc0c0e47b0321b5f3779,-5.152,119.437,"['Warung Pangkep Sop Saudara', 'Bank Negara Indonesia Tbk PT Persero', 'BANK PAPUA', 'Nikel Raya']","['In-Market Academic Services', 'Job Seekers', 'Foodies', 'Beauty Enthusiasts', 'In-Market Travel', 'New Home Buyer', 'Frequent Fast Food Diners', 'Frequent Pharmacy shoppers', 'Tourist Diners', 'In-Market Personal Loans', 'Frequent Gym Goers', 'Home Movers']","['Home Movers', 'New Home Buyer', 'Tourist Diners', 'In-Market Personal Loans', 'Beauty Enthusiasts']"
b0e56ac7b0d94921162cccbbf35676f3695bb924ea53d1fc11d3bb0a16673acb,-6.8711,109.1385,"['Sari Dewi Salon', 'SD NEGERI MANGKUKUSUMAN 4', 'Budhi', 'Oka Cell', 'Terra Komputer', 'Cahaya', 'Utami', 'Pak Suratno WM', 'Tommy Salon', 'Surabaya']","['In-market Electronics Buyer', 'In-Market Academic Services', 'Parents', 'Tech Enthusiasts', 'Parents of School Children', 'Job Seekers', 'In-Market Wedding Planning', 'Beauty Enthusiasts', 'Frequent Mall Shoppers', 'Foodies', 'Working Parents', 'New Home Buyer', 'In-Market Appliance Shoppers', 'Frequent Fast Food Diners', 'Tourist Diners', 'College Students', 'Home Movers']","['Home Movers', 'New Home Buyer', 'Job Seekers', 'Beauty Enthusiasts', 'In-Market Wedding Planning']"
f4d6658114ebb5325586b32a423a0ec04ca343b497957d3ec19372144a248b02,-8.6507,115.2124,[],[],[]
684e38cced6e43868be262d28a9fecb12654fa5bc97c2c083c53b032a6d0aa67,-6.2114,106.8446,"['Parisadha Buddha Dharma', 'Field Force', 'Bank Mandiri Tbk PT Persero', 'STAB Samantha Badra - NSI']","['Beer Enthusiasts', 'In-Market Academic Services', 'Job Seekers', 'Working Parents', 'In-Market Travel', 'In-Market Personal Loans', 'Home Movers']","['Home Movers', 'In-Market Academic Services', 'In-Market Travel', 'Job Seekers', 'Working Parents']"
9d64d3c00ee592cb323f28650eeefb6830a387dd36fcfbe055677bff54a952c0,-0.9076,119.8681,[],[],[]
deb6776d4d2ce7e82b19c88b823102403bf2ef514f466a67960359f8d7a1e277,-5.152,119.437,"['Warung Pangkep Sop Saudara', 'Bank Negara Indonesia Tbk PT Persero', 'BANK PAPUA', 'Nikel Raya']","['In-Market Academic Services', 'Job Seekers', 'Foodies', 'Beauty Enthusiasts', 'In-Market Travel', 'New Home Buyer', 'Frequent Fast Food Diners', 'Frequent Pharmacy shoppers', 'Tourist Diners', 'In-Market Personal Loans', 'Frequent Gym Goers', 'Home Movers']","['Home Movers', 'New Home Buyer', 'Tourist Diners', 'In-Market Personal Loans', 'Beauty Enthusiasts']"
27761f828e44ea3e02919c906fbd656608f4461c7c080d0f832c76eb75f338be,-8.6507,115.2124,[],[],[]
a08fb007b00c78555d757864ac29aa9e0945095e8c3b0ed0e347e7ee889b2d68,5.1806,97.1547,[],[],[]
e5076d21269dbb2e815e1e0aff8f3d560764fc20f76a45de68db92c0d4046620,-8.5842,116.1187,"['UNIVERSITAS ISLAM AL-AZHAR MATARAM', 'Sarana Kesehatan, Lab. Hepatika Mataram', 'PMI', 'Lombok Angerah Copy Shop', 'Warung Dua Belas Pas', 'CV. Rinati', 'Laboratorium Klinik Rayhana']","['Auto Modification Enthusiasts', 'Parents', 'Parents of School Children', 'Serviced Apartments Travellers', 'Foodies', 'Beauty Enthusiasts', 'Frequent Pizza Restaurant Visitors', 'Frequent Fast Food Diners', 'Frequent Gym Goers', 'In-Market Insurance Buyers', 'Working Parents', 'In-Market Travel', 'Home Movers', 'In-Market Academic Services', 'Frequent Supermarket Shoppers', 'Job Seekers', 'Frequent Pharmacy shoppers', 'Beer Enthusiasts', 'New Home Buyer', 'Tourist Diners', 'College Students', 'Business Class Travellers']","['In-Market Academic Services', 'Working Parents', 'Beauty Enthusiasts', 'Home Movers', 'Frequent Pharmacy shoppers']"
a3d3d0195a4062ef9d76d4715c4e417d92eefb991086bf6765fec477360d2094,-1.5985,103.6196,['Stadion Tri Lomba Juang'],"['In-Market Academic Services', 'Parents', 'Health Enthusiasts', 'Frequent Gym Goers', 'Sports Enthusiasts']","['Sports Enthusiasts', 'Frequent Gym Goers', 'Health Enthusiasts', 'In-Market Academic Services', 'Parents']"
e92413525962c7344078e34698b18a367d4a700de3a07bf065fbf62005eda639,-3.3219,114.5871,"['Air Mancur Menari', 'Pasar Kamboja']","['Beer Enthusiasts', 'Family Leisure Enthusiasts', 'Frequent Mall Shoppers', 'Frequent Luxury Shopper', 'Shopaholics', 'New Home Buyer', 'Tourist Diners', 'Frequent Gym Goers', 'Home Movers']","['New Home Buyer', 'Family Leisure Enthusiasts', 'Tourist Diners', 'Frequent Gym Goers', 'Beer Enthusiasts']"
b99c6307c60404c13b3cf37c31a941898f9c1dc49df8c168d19d2e1d64a10e1b,-6.2114,106.8446,"['Parisadha Buddha Dharma', 'Field Force', 'Bank Mandiri Tbk PT Persero', 'STAB Samantha Badra - NSI']","['Beer Enthusiasts', 'In-Market Academic Services', 'Job Seekers', 'Working Parents', 'In-Market Travel', 'In-Market Personal Loans', 'Home Movers']","['Home Movers', 'In-Market Academic Services', 'In-Market Travel', 'Job Seekers', 'Working Parents']"
ed1582775cc0d6565bbbfd44e34d569c174c3ec4c730d13f213607c1d3202086,-7.8711,111.4622,"['Jljn', 'Panggung Alon-alon', 'PONOROGO.TV', 'BOBA_AE', 'City Square Garden', 'Jagung Rebus/Godog 1 Alun-Alun', 'pasar malam alun-alun kota ponorogo', 'Paseban Alun-alun Ponorogo', 'Da dada sayang da selamat jalan']","['In-market Furniture Buyer', 'Parents', 'Parents of School Children', 'Foodies', 'Frequent Pizza Restaurant Visitors', 'Frequent Fast Food Diners', 'Frequent Gym Goers', 'Family Leisure Enthusiasts', 'In-Market Insurance Buyers', 'Health Enthusiasts', 'Working Parents', 'Shopaholics', 'In-market Property Buyers', 'Frequent Nightlife Visitors', 'Home Movers', 'In-Market Academic Services', 'Job Seekers', 'Frequent Supermarket Shoppers', 'Beer Enthusiasts', 'Frequent Luxury Shopper', 'New Home Buyer', 'In-Market Appliance Shoppers', 'Frequent Coffee Shop Visitors', 'New Parents']","['Home Movers', 'New Home Buyer', 'Working Parents', 'Parents', 'Family Leisure Enthusiasts']"
ecd6de3956c381b0f760ea5e6acc60116d93e369b9a68293e9539e682f1a041e,0.1328,117.4856,"['Kedai Pelangi Daffan', 'Cafe NurMila', 'Cuci Mobil Borneo']","['Beer Enthusiasts', 'Auto Modification Enthusiasts', 'In-Market Insurance Buyers', 'Commuters', 'Automobile Owners', 'Foodies', 'Frequent Pizza Restaurant Visitors', 'Frequent Fast Food Diners', 'Tourist Diners', 'Frequent Coffee Shop Visitors', 'Home Movers']","['Foodies', 'Beer Enthusiasts', 'Frequent Pizza Restaurant Visitors', 'Frequent Fast Food Diners', 'Frequent Coffee Shop Visitors']"
3bdc8348b0968f639381f50fa310efbc1a33e89b6cc5a79a965b8078211e25b4,3.5847,98.6629,"['Masjid Mukhlisin', 'SMP SWT GAJAH MADA', 'SMP SWASTA SRIWIJAYA', 'Kelurahan Jati', 'ATM  Bukopin', 'SDN 060884', 'Makam', 'SMAS GAJAH MADA', 'SMKS RAKSANA 1', 'SMKS RAKSANA 2', 'SMKS TI GAJAH MADA', 'SMK SWASTA GAJAH MADA', 'Bank Bukopin', 'Pemakaman', 'SMAS RAKSANA', 'SMK 2 SWASTA MULIA MEDAN']","['In-Market Academic Services', 'Parents', 'Parents of School Children', 'Job Seekers', 'Working Parents', 'Frequent Local Mass Transit Traveler', 'In-Market Travel', 'New Home Buyer', 'College Students', 'In-Market Personal Loans', 'Home Movers']","['In-Market Academic Services', 'Working Parents', 'Parents', 'College Students', 'Parents of School Children']"
7d694f0d6f1ba4ff46a2b91fc13e01455614dc849c782e36d876218998983f9f,-8.5842,116.1187,"['UNIVERSITAS ISLAM AL-AZHAR MATARAM', 'Sarana Kesehatan, Lab. Hepatika Mataram', 'PMI', 'Lombok Angerah Copy Shop', 'Warung Dua Belas Pas', 'CV. Rinati', 'Laboratorium Klinik Rayhana']","['Auto Modification Enthusiasts', 'Parents', 'Parents of School Children', 'Serviced Apartments Travellers', 'Foodies', 'Beauty Enthusiasts', 'Frequent Pizza Restaurant Visitors', 'Frequent Fast Food Diners', 'Frequent Gym Goers', 'In-Market Insurance Buyers', 'Working Parents', 'In-Market Travel', 'Home Movers', 'In-Market Academic Services', 'Frequent Supermarket Shoppers', 'Job Seekers', 'Frequent Pharmacy shoppers', 'Beer Enthusiasts', 'New Home Buyer', 'Tourist Diners', 'College Students', 'Business Class Travellers']","['In-Market Academic Services', 'Working Parents', 'Beauty Enthusiasts', 'Home Movers', 'Frequent Pharmacy shoppers']"
15c184b484c2aae6f4b8ad13e4f0af7d9e824ff02569c00d2881ec7a275012d0,-5.152,119.437,"['Warung Pangkep Sop Saudara', 'Bank Negara Indonesia Tbk PT Persero', 'BANK PAPUA', 'Nikel Raya']","['In-Market Academic Services', 'Job Seekers', 'Foodies', 'Beauty Enthusiasts', 'In-Market Travel', 'New Home Buyer', 'Frequent Fast Food Diners', 'Frequent Pharmacy shoppers', 'Tourist Diners', 'In-Market Personal Loans', 'Frequent Gym Goers', 'Home Movers']","['Home Movers', 'New Home Buyer', 'Tourist Diners', 'In-Market Personal Loans', 'Beauty Enthusiasts']"
1c2fa49c49d843c2f3b39d4ea54b714fb4b5c6345a13d58d6fed0e08a9bc0e75,-5.152,119.437,"['Warung Pangkep Sop Saudara', 'Bank Negara Indonesia Tbk PT Persero', 'BANK PAPUA', 'Nikel Raya']","['In-Market Academic Services', 'Job Seekers', 'Foodies', 'Beauty Enthusiasts', 'In-Market Travel', 'New Home Buyer', 'Frequent Fast Food Diners', 'Frequent Pharmacy shoppers', 'Tourist Diners', 'In-Market Personal Loans', 'Frequent Gym Goers', 'Home Movers']","['Home Movers', 'New Home Buyer', 'Tourist Diners', 'In-Market Personal Loans', 'Beauty Enthusiasts']"
4729c3b78727876433359b593cc98e02b7399bd64f272e66b03f93b3141bba80,-5.152,119.437,"['Warung Pangkep Sop Saudara', 'Bank Negara Indonesia Tbk PT Persero', 'BANK PAPUA', 'Nikel Raya']","['In-Market Academic Services', 'Job Seekers', 'Foodies', 'Beauty Enthusiasts', 'In-Market Travel', 'New Home Buyer', 'Frequent Fast Food Diners', 'Frequent Pharmacy shoppers', 'Tourist Diners', 'In-Market Personal Loans', 'Frequent Gym Goers', 'Home Movers']","['Home Movers', 'New Home Buyer', 'Tourist Diners', 'In-Market Personal Loans', 'Beauty Enthusiasts']"
3de8f4f4a01313185dd767c3dd932b40a535c847028ad514e850560db417d70f,-7.3267,108.3531,"['SKOTENG JAHE CRB', 'Warung Rano BB', 'Ciamis Rafflesia Park', 'ATM CIMB Niaga', 'Martabak Ramayana', 'Netral Elektronik', 'Netral Jaya Motor', 'Alfamart', 'Rabbani Ciamis Alun Alun', 'Angkringan Soearti', 'Kabupaten Ciamis', 'Ninja Xpress Ciamis', 'Nasi goreng laperpool']","['In-market Electronics Buyer', 'Auto Modification Enthusiasts', 'In-market Furniture Buyer', 'Foodies', 'Frequent Pizza Restaurant Visitors', 'Frequent Fast Food Diners', 'Theme Park Enthusiasts', 'In-Market Insurance Buyers', 'Working Parents', 'In-Market Travel', 'In-market Property Buyers', 'Leisure Travellers', 'Home Movers', 'In-Market Academic Services', 'DIY Enthusiasts', 'Frequent Supermarket Shoppers', 'Job Seekers', 'Frequent Mall Shoppers', 'Frequent Local Mass Transit Traveler', 'In-Market Personal Loans', 'Tour Enthusiasts', 'Beer Enthusiasts', 'Frequent Luxury Shopper', 'In-Market Appliance Shoppers', 'New Home Buyer', 'Tourist Diners', 'Frequent Coffee Shop Visitors', 'New Parents', 'Low Cost Airline Traveller']","['Frequent Fast Food Diners', 'Foodies', 'Frequent Pizza Restaurant Visitors', 'Home Movers', 'Beer Enthusiasts']"
8614d1bba62079a137c016332a05decda05dcd980edac4dcf7a4bc6cd6852567,3.5847,98.6629,"['Masjid Mukhlisin', 'SMP SWT GAJAH MADA', 'SMP SWASTA SRIWIJAYA', 'Kelurahan Jati', 'ATM  Bukopin', 'SDN 060884', 'Makam', 'SMAS GAJAH MADA', 'SMKS RAKSANA 1', 'SMKS RAKSANA 2', 'SMKS TI GAJAH MADA', 'SMK SWASTA GAJAH MADA', 'Bank Bukopin', 'Pemakaman', 'SMAS RAKSANA', 'SMK 2 SWASTA MULIA MEDAN']","['In-Market Academic Services', 'Parents', 'Parents of School Children', 'Job Seekers', 'Working Parents', 'Frequent Local Mass Transit Traveler', 'In-Market Travel', 'New Home Buyer', 'College Students', 'In-Market Personal Loans', 'Home Movers']","['In-Market Academic Services', 'Working Parents', 'Parents', 'College Students', 'Parents of School Children']"
d40a60c0cd96d5e8f836d6aafc4060eb60adcfabe19a7af848d466a6567fa7f0,-2.9146,104.7535,[],[],[]
a51ad4a2ed0a88e58183a1ffb1a919a989cae3555be8dafc6b3870b1bec7a422,-6.1699,106.803,"['Jl. Sanggau', 'Tanjung selor', 'Ikatan Notaris Indonesia', 'Musholla Nurul Hasanah', ""Masjid AI-Mu'minn""]","['In-Market Academic Services', 'Frequent Local Travellers', 'Commuters', 'Job Seekers', 'Frequent Local Mass Transit Traveler', 'Working Parents', 'In-Market Travel', 'New Home Buyer', 'Tourist Diners', 'Resort Hotel Visitors', '3 Star Hotel Travellers', 'Home Movers']","['Home Movers', 'In-Market Travel', 'Working Parents', 'In-Market Academic Services', 'Job Seekers']"
a5fb88d1fe189a135df18e20f9a1985c69f10887831997cf6c4e30a19d09502f,1.1568,104.047,[],[],[]
1447d1351c222c447134ee0dac67facc76d7ab46aa0945986d61522186c1963c,-7.2484,112.7419,"['Gudeg Pecel Bu Suharti', 'Bu Har ( Depot Gudeg)', 'Ahass', 'Sukucadang Toko', 'Sumber Agung', 'Suku Caang Toko', 'Utama Cell', 'Depot Nasi Campur Pojok Tambak Bayan', 'Depot Tambak Bayan', 'MIS HIDAYATUL WATHON', 'BCA Kcp Jagalan']","['Auto Modification Enthusiasts', 'In-market Electronics Buyer', 'Tech Enthusiasts', 'Parents', 'Parents of School Children', 'Foodies', 'Frequent Fast Food Diners', 'Frequent Pizza Restaurant Visitors', 'In-Market Insurance Buyers', 'Working Parents', 'In-Market Travel', 'Home Movers', 'In-Market Academic Services', 'Job Seekers', 'Frequent Mall Shoppers', 'In-Market Personal Loans', 'New Home Buyer', 'Tourist Diners', 'College Students']","['Home Movers', 'New Home Buyer', 'Foodies', 'Tourist Diners', 'Frequent Fast Food Diners']"
d4c3eb94dc601349953afe21bf53181f9ada435c92a7c616d0840dcd9b2d5589,-6.5945,106.789,"['Toko Jam Eterna', 'Sangrilla', 'Padang Rumah Makan', 'Apotek Kimia Farma', 'Pesona Lovebird Merdeka', 'Bintang terang', 'Gema Musika', 'Kids 2001', 'Kimia Farma', 'KIMIA FARMA MERDEKA', 'Elegance', 'Timur Jaya', 'Merdeka karpet', 'Wisma Batik', 'Sri Sura', 'Naga Makmur', 'Toko Mas Indah', 'Toko Mas Jaya', 'Toko Mas Murni Warna', 'Toko Mas Subur', 'Alfamart', 'Modern', 'Toko Baru', 'Toko sepeda', 'BASO LANGEN SUKO', 'Bata', 'Laboratorium Klinik Kimia Farma']","['In-market Electronics Buyer', 'In-market Furniture Buyer', 'Auto Modification Enthusiasts', 'Foodies', 'Beauty Enthusiasts', 'Frequent Fast Food Diners', 'Frequent Pizza Restaurant Visitors', 'Frequent Gym Goers', 'In-Market Insurance Buyers', 'Affluent Consumers', 'Commuters', 'Health Enthusiasts', 'Working Parents', 'Shopaholics', 'In-market Property Buyers', 'Home Movers', 'In-Market Academic Services', 'Frequent Supermarket Shoppers', 'Job Seekers', 'DIY Enthusiasts', 'Frequent Mall Shoppers', 'Jewelry Enthusiasts', 'Frequent Pharmacy shoppers', 'Beer Enthusiasts', 'In-Market Wedding Planning', 'Frequent Luxury Shopper', 'New Home Buyer', 'In-Market Appliance Shoppers', 'Tourist Diners', 'New Parents', 'Business Class Travellers']","['New Home Buyer', 'Home Movers', 'Frequent Luxury Shopper', 'In-market Furniture Buyer', 'In-Market Academic Services']"
472b60adc664599e7c4c118c24f8ee11dbae02e3403c00c72fcc6302c8f8b698,1.1568,104.047,[],[],[]
a0507731f1fe5495405444111240240a18735fb1897f41527626914be014e725,-6.9217,107.6071,"['Bri 1', 'Parkir Basement', 'Rollink', 'Washita Karya PT', 'Bank Mandiri Tbk PT Persero Asia Afrika Utara', 'Bank Rakyat Indonesia', 'Bank Rakyat Indonesia PT Persero Asia Afrika', 'Boseh registration booth', 'Ewka Music', 'Masjid Agung Raya Bandung', 'Alun- Alun Bandung', 'Alun-alun Selatan', 'Alun-alun utara']","['In-market Furniture Buyer', 'Auto Modification Enthusiasts', 'Parents', 'Frequent Gym Goers', 'In-Market Insurance Buyers', 'Affluent Consumers', 'Health Enthusiasts', 'Working Parents', 'In-Market Travel', 'In-market Property Buyers', 'Leisure Travellers', 'Home Movers', 'In-Market Academic Services', 'Job Seekers', 'Frequent Mall Shoppers', 'Frequent Local Mass Transit Traveler', 'In-Market Personal Loans', 'Tour Enthusiasts', 'Sports Enthusiasts', 'Frequent Luxury Shopper', 'New Home Buyer', 'Tourist Diners']","['Home Movers', 'In-Market Travel', 'In-Market Academic Services', 'Job Seekers', 'New Home Buyer']"
