hashed_maid,lat,lon,list_poi_name,list_unique_geo_behaviour,many_geo_behaviour
05653118c47d3759567820c14ff8316a8e19fcb8fad4c9cd2a84f8695605b02b,-7.2484,112.7419,"['Gudeg Pecel Bu Suharti', 'Bu Har ( Depot Gudeg)', 'Ahass', 'Sukucadang Toko', 'Sumber Agung', 'Suku Caang Toko', 'Utama Cell', 'Depot Nasi Campur Pojok Tambak Bayan', 'Depot Tambak Bayan', 'MIS HIDAYATUL WATHON', 'BCA Kcp Jagalan']","['Auto Modification Enthusiasts', 'In-market Electronics Buyer', 'Tech Enthusiasts', 'Parents', 'Parents of School Children', 'Foodies', 'Frequent Fast Food Diners', 'Frequent Pizza Restaurant Visitors', 'In-Market Insurance Buyers', 'Working Parents', 'In-Market Travel', 'Home Movers', 'In-Market Academic Services', 'Job Seekers', 'Frequent Mall Shoppers', 'In-Market Personal Loans', 'New Home Buyer', 'Tourist Diners', 'College Students']","['Home Movers', 'New Home Buyer', 'Foodies', 'Tourist Diners', 'Frequent Fast Food Diners']"
5b82f17adb71adade50791350e0e9e3fd1c927cfd7dd66b241c41cb972870dce,-7.4702,110.2213,"['rindam', 'Perusahaan Telekomunikasi', 'Koperasi Pusat', 'Makanan Depot', 'Wisnu Apotek', 'K Circle Toko', 'Argus Softlens Dab Optik Center', 'Bank Madiri', 'Bank Mandiri Tbk PT Persero', 'Kurnia Musik', 'Lapangan Tentara I Rindam IV Diponegoro']","['In-market Electronics Buyer', 'Parents', 'Foodies', 'Beauty Enthusiasts', 'Frequent Fast Food Diners', 'Frequent Gym Goers', 'Health Enthusiasts', 'Affluent Consumers', 'Shopaholics', 'In-Market Travel', 'Home Movers', 'In-Market Academic Services', 'Job Seekers', 'Frequent Supermarket Shoppers', 'Frequent Mall Shoppers', 'Frequent Pharmacy shoppers', 'In-Market Personal Loans', 'Sports Enthusiasts', 'Frequent Luxury Shopper', 'New Home Buyer', 'In-Market Appliance Shoppers', 'Tourist Diners']","['In-Market Academic Services', 'Home Movers', 'New Home Buyer', 'Job Seekers', 'In-Market Travel']"
563d6ab862c1ef2bc09bb81c0dfc056d80ec05a4f12fa465ed54e2b1e4dbdc3d,-2.9146,104.7535,[],[],[]
feecb496695bf4a655d4d9eaa09f6a4cac797b94672f4b8c049d56cc57d69eb6,-7.8711,111.4622,"['Jljn', 'Panggung Alon-alon', 'PONOROGO.TV', 'BOBA_AE', 'City Square Garden', 'Jagung Rebus/Godog 1 Alun-Alun', 'pasar malam alun-alun kota ponorogo', 'Paseban Alun-alun Ponorogo', 'Da dada sayang da selamat jalan']","['In-market Furniture Buyer', 'Parents', 'Parents of School Children', 'Foodies', 'Frequent Pizza Restaurant Visitors', 'Frequent Fast Food Diners', 'Frequent Gym Goers', 'Family Leisure Enthusiasts', 'In-Market Insurance Buyers', 'Health Enthusiasts', 'Working Parents', 'Shopaholics', 'In-market Property Buyers', 'Frequent Nightlife Visitors', 'Home Movers', 'In-Market Academic Services', 'Job Seekers', 'Frequent Supermarket Shoppers', 'Beer Enthusiasts', 'Frequent Luxury Shopper', 'New Home Buyer', 'In-Market Appliance Shoppers', 'Frequent Coffee Shop Visitors', 'New Parents']","['Home Movers', 'New Home Buyer', 'Working Parents', 'Parents', 'Family Leisure Enthusiasts']"
92848bbdf0aff102d63fece5c9ed21d4eaf25f19117e60b8b555b9f7b9b3c1df,-3.4109,114.8642,[],[],[]
ad5051e75866958aee102d7dbc4c1e4128749af27b9da64df5783f81e9204de7,-8.6218,122.2176,"['KOS BUJAK', 'Toko A and A Bangunan', 'Toko Sumber Cahaya', 'Toko METEOR', 'Danamon', 'Sarinah Rumah Makan', 'JOY COMPUTER']","['In-market Furniture Buyer', 'In-market Electronics Buyer', 'Foodies', 'Frequent Pizza Restaurant Visitors', 'Frequent Fast Food Diners', 'Frequent Local Travellers', 'In-Market Travel', 'In-market Property Buyers', 'Home Movers', 'DIY Enthusiasts', 'Frequent Local Mass Transit Traveler', 'Resort Hotel Visitors', 'In-Market Personal Loans', '3 Star Hotel Travellers', 'Beer Enthusiasts', 'New Home Buyer', 'In-Market Appliance Shoppers', 'Tourist Diners', 'New Parents']","['Home Movers', 'New Home Buyer', 'DIY Enthusiasts', 'In-Market Appliance Shoppers', 'In-market Electronics Buyer']"
228feec79be60c7d5a811ba9303a70f6fff9abd003b48a97c74199f49c0309c8,-5.152,119.437,"['Warung Pangkep Sop Saudara', 'Bank Negara Indonesia Tbk PT Persero', 'BANK PAPUA', 'Nikel Raya']","['In-Market Academic Services', 'Job Seekers', 'Foodies', 'Beauty Enthusiasts', 'In-Market Travel', 'New Home Buyer', 'Frequent Fast Food Diners', 'Frequent Pharmacy shoppers', 'Tourist Diners', 'In-Market Personal Loans', 'Frequent Gym Goers', 'Home Movers']","['Home Movers', 'New Home Buyer', 'Tourist Diners', 'In-Market Personal Loans', 'Beauty Enthusiasts']"
994b7d4815ae090ea8f4295afae875cbe8ce086224a5962f15b82daac7a6c0ba,-6.9217,107.6071,"['Bri 1', 'Parkir Basement', 'Rollink', 'Washita Karya PT', 'Bank Mandiri Tbk PT Persero Asia Afrika Utara', 'Bank Rakyat Indonesia', 'Bank Rakyat Indonesia PT Persero Asia Afrika', 'Boseh registration booth', 'Ewka Music', 'Masjid Agung Raya Bandung', 'Alun- Alun Bandung', 'Alun-alun Selatan', 'Alun-alun utara']","['In-market Furniture Buyer', 'Auto Modification Enthusiasts', 'Parents', 'Frequent Gym Goers', 'In-Market Insurance Buyers', 'Affluent Consumers', 'Health Enthusiasts', 'Working Parents', 'In-Market Travel', 'In-market Property Buyers', 'Leisure Travellers', 'Home Movers', 'In-Market Academic Services', 'Job Seekers', 'Frequent Mall Shoppers', 'Frequent Local Mass Transit Traveler', 'In-Market Personal Loans', 'Tour Enthusiasts', 'Sports Enthusiasts', 'Frequent Luxury Shopper', 'New Home Buyer', 'Tourist Diners']","['Home Movers', 'In-Market Travel', 'In-Market Academic Services', 'Job Seekers', 'New Home Buyer']"
de9840cf8e3ff7a5104edeb91875956809b62385f99b7c5526e7872ea5cb1406,-0.9497,100.3505,[],[],[]
42b4c680325ae2c210f75813144d7b7fa9d7a755372f3e36df8ee94fa8385f2f,-0.4931,117.1495,['Lapangan Sepak Bola'],"['In-Market Academic Services', 'Parents', 'Health Enthusiasts', 'Frequent Gym Goers', 'Sports Enthusiasts']","['Sports Enthusiasts', 'Frequent Gym Goers', 'Health Enthusiasts', 'In-Market Academic Services', 'Parents']"
392285bc083ee720e0a4eae1146dddc2158003b233b386d5f57b727e99ce90bc,-6.1728,106.8272,['Monumen Diponegoro'],"['Parents', 'Health Enthusiasts', 'Leisure Travellers', 'Frequent Gym Goers', 'Sports Enthusiasts']","['Sports Enthusiasts', 'Frequent Gym Goers', 'Health Enthusiasts', 'Leisure Travellers', 'Parents']"
00f8d3d161b49d4043d32e4ddc547eb8ef384410564b6c096e35e0084ee99da7,-7.2484,112.7419,"['Gudeg Pecel Bu Suharti', 'Bu Har ( Depot Gudeg)', 'Ahass', 'Sukucadang Toko', 'Sumber Agung', 'Suku Caang Toko', 'Utama Cell', 'Depot Nasi Campur Pojok Tambak Bayan', 'Depot Tambak Bayan', 'MIS HIDAYATUL WATHON', 'BCA Kcp Jagalan']","['Auto Modification Enthusiasts', 'In-market Electronics Buyer', 'Tech Enthusiasts', 'Parents', 'Parents of School Children', 'Foodies', 'Frequent Fast Food Diners', 'Frequent Pizza Restaurant Visitors', 'In-Market Insurance Buyers', 'Working Parents', 'In-Market Travel', 'Home Movers', 'In-Market Academic Services', 'Job Seekers', 'Frequent Mall Shoppers', 'In-Market Personal Loans', 'New Home Buyer', 'Tourist Diners', 'College Students']","['Home Movers', 'New Home Buyer', 'Foodies', 'Tourist Diners', 'Frequent Fast Food Diners']"
9565c2f38e3af90d33ea5eb6ea30220c137a41a6a8943f47c8ee6f351020bb2a,-6.2352,106.9922,[],[],[]
a669629636ca68d7c405cb5bc0f8941181dce1ff2bcb3d7d58a63e7c3f00abb4,0.5395,101.4457,[],[],[]
cacfb712562243ee6141cadfa40a73d6173c46250a6d083f337ac96e7ce81c08,-6.2114,106.8446,"['Parisadha Buddha Dharma', 'Field Force', 'Bank Mandiri Tbk PT Persero', 'STAB Samantha Badra - NSI']","['Beer Enthusiasts', 'In-Market Academic Services', 'Job Seekers', 'Working Parents', 'In-Market Travel', 'In-Market Personal Loans', 'Home Movers']","['Home Movers', 'In-Market Academic Services', 'In-Market Travel', 'Job Seekers', 'Working Parents']"
13ad6078c8e571391455983603906b81fc935a54ccb4b5d0194a14660ee84870,-6.2114,106.8446,"['Parisadha Buddha Dharma', 'Field Force', 'Bank Mandiri Tbk PT Persero', 'STAB Samantha Badra - NSI']","['Beer Enthusiasts', 'In-Market Academic Services', 'Job Seekers', 'Working Parents', 'In-Market Travel', 'In-Market Personal Loans', 'Home Movers']","['Home Movers', 'In-Market Academic Services', 'In-Market Travel', 'Job Seekers', 'Working Parents']"
27230a80509bab4f616490833ebc8fb92720165d6d8882cbe26061b82bb7d872,-6.5945,106.789,"['Toko Jam Eterna', 'Sangrilla', 'Padang Rumah Makan', 'Apotek Kimia Farma', 'Pesona Lovebird Merdeka', 'Bintang terang', 'Gema Musika', 'Kids 2001', 'Kimia Farma', 'KIMIA FARMA MERDEKA', 'Elegance', 'Timur Jaya', 'Merdeka karpet', 'Wisma Batik', 'Sri Sura', 'Naga Makmur', 'Toko Mas Indah', 'Toko Mas Jaya', 'Toko Mas Murni Warna', 'Toko Mas Subur', 'Alfamart', 'Modern', 'Toko Baru', 'Toko sepeda', 'BASO LANGEN SUKO', 'Bata', 'Laboratorium Klinik Kimia Farma']","['In-market Electronics Buyer', 'In-market Furniture Buyer', 'Auto Modification Enthusiasts', 'Foodies', 'Beauty Enthusiasts', 'Frequent Fast Food Diners', 'Frequent Pizza Restaurant Visitors', 'Frequent Gym Goers', 'In-Market Insurance Buyers', 'Affluent Consumers', 'Commuters', 'Health Enthusiasts', 'Working Parents', 'Shopaholics', 'In-market Property Buyers', 'Home Movers', 'In-Market Academic Services', 'Frequent Supermarket Shoppers', 'Job Seekers', 'DIY Enthusiasts', 'Frequent Mall Shoppers', 'Jewelry Enthusiasts', 'Frequent Pharmacy shoppers', 'Beer Enthusiasts', 'In-Market Wedding Planning', 'Frequent Luxury Shopper', 'New Home Buyer', 'In-Market Appliance Shoppers', 'Tourist Diners', 'New Parents', 'Business Class Travellers']","['New Home Buyer', 'Home Movers', 'Frequent Luxury Shopper', 'In-market Furniture Buyer', 'In-Market Academic Services']"
d2d07819af30e79d1cb1e3a295c800d8e6240657df321cef52932c0b40be2f25,-6.7808,107.2811,[],[],[]
605b52940f9ceecbd6c497ea8465f0e4d38ccd1402d12dee7e2f934a5f812e18,-8.1716,113.7052,[],[],[]
49a1d0bec3079b8b945d6fbda23dd3faf1367b85f537f5c4e1784dd7464d07e6,-3.3219,114.5871,"['Air Mancur Menari', 'Pasar Kamboja']","['Beer Enthusiasts', 'Family Leisure Enthusiasts', 'Frequent Mall Shoppers', 'Frequent Luxury Shopper', 'Shopaholics', 'New Home Buyer', 'Tourist Diners', 'Frequent Gym Goers', 'Home Movers']","['New Home Buyer', 'Family Leisure Enthusiasts', 'Tourist Diners', 'Frequent Gym Goers', 'Beer Enthusiasts']"
97bf0ea539bc88517a03c3f9ed7b155fdf9fe4c7841c40e5de6c0c795babc6c7,-2.9146,104.7535,[],[],[]
1ffbd9eed00614df32e19dda6d73f76025c256a80ba2df5ed587bf1bb9068460,-6.9217,107.6071,"['Bri 1', 'Parkir Basement', 'Rollink', 'Washita Karya PT', 'Bank Mandiri Tbk PT Persero Asia Afrika Utara', 'Bank Rakyat Indonesia', 'Bank Rakyat Indonesia PT Persero Asia Afrika', 'Boseh registration booth', 'Ewka Music', 'Masjid Agung Raya Bandung', 'Alun- Alun Bandung', 'Alun-alun Selatan', 'Alun-alun utara']","['In-market Furniture Buyer', 'Auto Modification Enthusiasts', 'Parents', 'Frequent Gym Goers', 'In-Market Insurance Buyers', 'Affluent Consumers', 'Health Enthusiasts', 'Working Parents', 'In-Market Travel', 'In-market Property Buyers', 'Leisure Travellers', 'Home Movers', 'In-Market Academic Services', 'Job Seekers', 'Frequent Mall Shoppers', 'Frequent Local Mass Transit Traveler', 'In-Market Personal Loans', 'Tour Enthusiasts', 'Sports Enthusiasts', 'Frequent Luxury Shopper', 'New Home Buyer', 'Tourist Diners']","['Home Movers', 'In-Market Travel', 'In-Market Academic Services', 'Job Seekers', 'New Home Buyer']"
eaf02b64236b89c5fc15feec06ca8d3935688b4c26447e2181c0d026e8e96bfe,-0.031,109.3257,"['Handayani', 'Darul Falah']","['In-Market Academic Services', 'Job Seekers', 'Working Parents', 'In-Market Travel', 'Home Movers']","['Home Movers', 'Job Seekers', 'In-Market Academic Services', 'Working Parents', 'In-Market Travel']"
c5b4520a569fe463279ae64bc76516a4082fae9e6afe05788c1406058e734e96,-8.59,116.11,"['BIMBINGAN BELAJAR DLC', 'BKKBN', 'Karang sukun']","['In-Market Academic Services', 'Parents', 'Parents of School Children', 'Job Seekers', 'Working Parents', 'In-Market Travel', 'New Home Buyer', 'College Students', 'Home Movers']","['In-Market Academic Services', 'Working Parents', 'Home Movers', 'Job Seekers', 'Parents']"
7452e5c36f709b20039e1fa3d42b77d2d2cf967903781bdea63084f0b4f42bf4,-7.1461,111.8815,"['Kamto E&', 'Textiel Dewa Dewi Toko', 'Textiel & Konveksi Warna- Warni Toko']","['Beer Enthusiasts', 'In-market Furniture Buyer', 'Affluent Consumers', 'Foodies', 'Frequent Mall Shoppers', 'Frequent Luxury Shopper', 'New Home Buyer', 'Frequent Pizza Restaurant Visitors', 'Frequent Fast Food Diners', 'Frequent Coffee Shop Visitors']","['Affluent Consumers', 'New Home Buyer', 'Frequent Mall Shoppers', 'Frequent Luxury Shopper', 'In-market Furniture Buyer']"
f58f31dfc57001100fe7f80c5698eaa816617778ef66582255f1a115ab2e116f,-7.4702,110.2213,"['rindam', 'Perusahaan Telekomunikasi', 'Koperasi Pusat', 'Makanan Depot', 'Wisnu Apotek', 'K Circle Toko', 'Argus Softlens Dab Optik Center', 'Bank Madiri', 'Bank Mandiri Tbk PT Persero', 'Kurnia Musik', 'Lapangan Tentara I Rindam IV Diponegoro']","['In-market Electronics Buyer', 'Parents', 'Foodies', 'Beauty Enthusiasts', 'Frequent Fast Food Diners', 'Frequent Gym Goers', 'Health Enthusiasts', 'Affluent Consumers', 'Shopaholics', 'In-Market Travel', 'Home Movers', 'In-Market Academic Services', 'Job Seekers', 'Frequent Supermarket Shoppers', 'Frequent Mall Shoppers', 'Frequent Pharmacy shoppers', 'In-Market Personal Loans', 'Sports Enthusiasts', 'Frequent Luxury Shopper', 'New Home Buyer', 'In-Market Appliance Shoppers', 'Tourist Diners']","['In-Market Academic Services', 'Home Movers', 'New Home Buyer', 'Job Seekers', 'In-Market Travel']"
1475ac4d83354f0a240ef0f12b9d6fd8cb873bb6b303fc72f1d4d01e5eff0f05,-7.8175,112.019,"['Mirasa 2 RM', 'Kresna Reksa Finance PT', 'Aha Digital Printing', 'Chicken Aroma', 'Risolles Monster and Pisang Palm Crispy', 'SD INPRES YP ASSAIDIYYAH', 'ATM  Mandiri', 'Rujak Cingur Mbok Bo', 'Tahu Kediri', 'Bandar Laptop', 'Alat Motor Toko', 'Service HP', 'Service Senter', 'Bussan Auto Finance', 'Hause Beauty Salon', 'Quick Chicken']","['In-market Electronics Buyer', 'Auto Modification Enthusiasts', 'Parents', 'Tech Enthusiasts', 'Parents of School Children', 'Foodies', 'Beauty Enthusiasts', 'Frequent Fast Food Diners', 'Frequent Pizza Restaurant Visitors', 'In-Market Insurance Buyers', 'Working Parents', 'In-Market Travel', 'Home Movers', 'In-Market Academic Services', 'Job Seekers', 'Frequent Mall Shoppers', 'In-Market Personal Loans', 'Beer Enthusiasts', 'In-Market Wedding Planning', 'New Home Buyer', 'In-Market Appliance Shoppers', 'Tourist Diners', 'College Students', 'Frequent Coffee Shop Visitors']","['New Home Buyer', 'Home Movers', 'Job Seekers', 'Foodies', 'Frequent Fast Food Diners']"
9565c2f38e3af90d33ea5eb6ea30220c137a41a6a8943f47c8ee6f351020bb2a,-6.2114,106.8446,"['Parisadha Buddha Dharma', 'Field Force', 'Bank Mandiri Tbk PT Persero', 'STAB Samantha Badra - NSI']","['Beer Enthusiasts', 'In-Market Academic Services', 'Job Seekers', 'Working Parents', 'In-Market Travel', 'In-Market Personal Loans', 'Home Movers']","['Home Movers', 'In-Market Academic Services', 'In-Market Travel', 'Job Seekers', 'Working Parents']"
1b9d99fd01ebde78f57a84449ca6ca8f9459b6137512751e659d5c988ce3145d,-6.9932,110.4215,"['UNDIP Pleburan', 'Hai Coffee Space', 'PT MOLLY SENTOSA INDONESIA', 'ATM  Bni', 'ATM  Bri', 'ATM BRI Setoran Tunai', 'Erlangga Post Office', 'Kantor DPRD Jateng', 'Citibank', 'Citibank Indonesia', 'Badan Pusat Statistik Provinsi Jawa Tengah', 'Kantor Pos Erlangga', 'Patung Diponegoro']","['In-market Electronics Buyer', 'Parents', 'Foodies', 'Frequent Pizza Restaurant Visitors', 'Frequent Fast Food Diners', 'Frequent Gym Goers', 'Commuters', 'Health Enthusiasts', 'Working Parents', 'In-Market Travel', 'Home Movers', 'In-Market Academic Services', 'Job Seekers', 'Frequent Local Mass Transit Traveler', 'In-Market Personal Loans', 'Sports Enthusiasts', 'Beer Enthusiasts', 'New Home Buyer', 'Tourist Diners', 'Frequent Coffee Shop Visitors', 'Low Cost Airline Traveller']","['Home Movers', 'In-Market Academic Services', 'Job Seekers', 'In-Market Travel', 'Frequent Local Mass Transit Traveler']"
cc11f64825ec61a2241c92e0f30b067d8631f53b0004eaa69cc9340cbe6a17c5,1.481,124.8518,"['Warung Lunamaya', 'Berkah Rumah Makan', 'Pegadaian Banjer', 'Warung Jatim Cak Amin', 'Gemstone Serba Dua Lima', 'Erina Salon', 'Titian', 'ATM', 'Sungai', 'Warung Banier', 'Warung Banjer', 'Muslim Lamongan Rumah Makan', 'Sheila Cellular', 'Waroeng Kopi Banjer', 'Radiva', 'Radiva 88', 'Radiya Auto 88', 'Radiya Home Stay', 'Anita E Dundu Dr Spkj', 'Nasi campur jawa timur palo sandiri', 'Alland Salon', 'Allond Salon']","['In-market Furniture Buyer', 'In-market Electronics Buyer', 'Auto Modification Enthusiasts', 'Parents', 'Tech Enthusiasts', 'Foodies', 'Beauty Enthusiasts', 'Chain Hotels Travellers', 'Frequent Fast Food Diners', 'Frequent Pizza Restaurant Visitors', 'Frequent Gym Goers', 'Frequent Local Travellers', 'In-Market Insurance Buyers', 'Health Enthusiasts', 'Working Parents', 'In-Market Travel', 'In-market Property Buyers', 'Home Movers', 'In-Market Academic Services', 'Job Seekers', 'DIY Enthusiasts', 'Frequent Mall Shoppers', 'Frequent Pharmacy shoppers', 'Resort Hotel Visitors', 'In-Market Personal Loans', 'Sports Enthusiasts', 'Beer Enthusiasts', 'In-Market Wedding Planning', 'New Home Buyer', 'Tourist Diners', 'Frequent Coffee Shop Visitors']","['Home Movers', 'New Home Buyer', 'Job Seekers', 'Tourist Diners', 'Foodies']"
6ddff63a218bae906bf931d030a867ec02a1241c48d2cd20006d10f0c741ddb0,-6.9217,107.6071,"['Bri 1', 'Parkir Basement', 'Rollink', 'Washita Karya PT', 'Bank Mandiri Tbk PT Persero Asia Afrika Utara', 'Bank Rakyat Indonesia', 'Bank Rakyat Indonesia PT Persero Asia Afrika', 'Boseh registration booth', 'Ewka Music', 'Masjid Agung Raya Bandung', 'Alun- Alun Bandung', 'Alun-alun Selatan', 'Alun-alun utara']","['In-market Furniture Buyer', 'Auto Modification Enthusiasts', 'Parents', 'Frequent Gym Goers', 'In-Market Insurance Buyers', 'Affluent Consumers', 'Health Enthusiasts', 'Working Parents', 'In-Market Travel', 'In-market Property Buyers', 'Leisure Travellers', 'Home Movers', 'In-Market Academic Services', 'Job Seekers', 'Frequent Mall Shoppers', 'Frequent Local Mass Transit Traveler', 'In-Market Personal Loans', 'Tour Enthusiasts', 'Sports Enthusiasts', 'Frequent Luxury Shopper', 'New Home Buyer', 'Tourist Diners']","['Home Movers', 'In-Market Travel', 'In-Market Academic Services', 'Job Seekers', 'New Home Buyer']"
606032ad52d853b7a4cbc47a59e665aeb56c3599ee9f6b19b2d0c700239f2304,-6.2352,106.9922,[],[],[]
c76c3dc7457bca9e78a86ca2132461d7d2ea15f41cc42aa4386202b58d1f0876,3.3157,117.5947,[],[],[]
fa23258eeaa41f085884ae309898af27953ad956a77ec45c3ad04bc6f2f701ef,-6.9217,107.6071,"['Bri 1', 'Parkir Basement', 'Rollink', 'Washita Karya PT', 'Bank Mandiri Tbk PT Persero Asia Afrika Utara', 'Bank Rakyat Indonesia', 'Bank Rakyat Indonesia PT Persero Asia Afrika', 'Boseh registration booth', 'Ewka Music', 'Masjid Agung Raya Bandung', 'Alun- Alun Bandung', 'Alun-alun Selatan', 'Alun-alun utara']","['In-market Furniture Buyer', 'Auto Modification Enthusiasts', 'Parents', 'Frequent Gym Goers', 'In-Market Insurance Buyers', 'Affluent Consumers', 'Health Enthusiasts', 'Working Parents', 'In-Market Travel', 'In-market Property Buyers', 'Leisure Travellers', 'Home Movers', 'In-Market Academic Services', 'Job Seekers', 'Frequent Mall Shoppers', 'Frequent Local Mass Transit Traveler', 'In-Market Personal Loans', 'Tour Enthusiasts', 'Sports Enthusiasts', 'Frequent Luxury Shopper', 'New Home Buyer', 'Tourist Diners']","['Home Movers', 'In-Market Travel', 'In-Market Academic Services', 'Job Seekers', 'New Home Buyer']"
73b19c3ff94ec0c97bce79d6f0dfd25ef604a9050e4461fff9d26adc58bef370,-0.9076,119.8681,[],[],[]
